"Crash ID","Traffic Unit ID","Involved Person ID","DOT Case Number","Year","Involved Person Identifier","Vehicle ID","Injury Classification","Injury Classification Text Format","Seating Position","Seating Position Text Format","Involved Person Age","Occupant Protection System Use","Occupant Protection System Use Text Format","Airbag Status","Airbag Status Text Format","Ejection Status","Ejection Status Text Format"
"2865951","5369795","7281991","823587","2011","02","02","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","","9","Restraint Use Unknown","3","Not Applicable","5","Unknown"
"2866216","5370310","7282677","823854","2011","01","01","A","Incapacitating Injury (Prevents Return to Normal Activity)","1","Front Seat Left/Motorcycle Driver","77","8","No Helmet/High Visibility Clothing","3","Not Applicable","1","Not Applicable"
"2866670","5371176","7283956","824313","2011","01","01","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","50","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"2866784","5371404","7284249","824427","2011","01","01","N","Not Injured","1","Front Seat Left/Motorcycle Driver","32","6","Helmet/High Visibility Clothing","3","Not Applicable","1","Not Applicable"
"2866980","5371784","7284744","824624","2011","01","01","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","25","1","None Used-Vehicle Occupant","3","Not Applicable","1","Not Applicable"
"2867192","5372203","7285289","824841","2011","02","02","N","Not Injured","1","Front Seat Left/Motorcycle Driver","25","1","None Used-Vehicle Occupant","3","Not Applicable","1","Not Applicable"
"2867215","5372246","7285335","824864","2011","01","01","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","52","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"2867278","5372374","7285496","824933","2011","02","02","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","43","1","None Used-Vehicle Occupant","3","Not Applicable","1","Not Applicable"
"2867281","5372379","7285502","824936","2011","02","02","N","Not Injured","1","Front Seat Left/Motorcycle Driver","","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"2867373","5372555","7285745","825028","2011","02","02","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"2867417","5372641","7285869","825072","2011","02","02","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","","8","No Helmet/High Visibility Clothing","3","Not Applicable","1","Not Applicable"
"2867556","5372913","7286208","825213","2011","01","01","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","14","8","No Helmet/High Visibility Clothing","3","Not Applicable","1","Not Applicable"
"2867703","5373203","7286587","825362","2011","02","02","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","20","8","No Helmet/High Visibility Clothing","3","Not Applicable","1","Not Applicable"
"2867917","5373624","7287135","825580","2011","01","01","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","14","1","None Used-Vehicle Occupant","3","Not Applicable","1","Not Applicable"
"2868103","5373990","7287613","825769","2011","01","01","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","37","1","None Used-Vehicle Occupant","3","Not Applicable","1","Not Applicable"
"2868114","5374010","7287639","825780","2011","01","01","A","Incapacitating Injury (Prevents Return to Normal Activity)","1","Front Seat Left/Motorcycle Driver","55","8","No Helmet/High Visibility Clothing","3","Not Applicable","1","Not Applicable"
"2868185","5374153","7287836","825851","2011","02","02","N","Not Injured","1","Front Seat Left/Motorcycle Driver","54","6","Helmet/High Visibility Clothing","3","Not Applicable","1","Not Applicable"
"2868440","5374649","7288500","826106","2011","02","02","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","55","1","None Used-Vehicle Occupant","3","Not Applicable","1","Not Applicable"
"2868576","5374917","7288831","826243","2011","02","02","A","Incapacitating Injury (Prevents Return to Normal Activity)","1","Front Seat Left/Motorcycle Driver","57","1","None Used-Vehicle Occupant","3","Not Applicable","1","Not Applicable"
"2868671","5375103","7289070","826340","2011","01","01","N","Not Injured","1","Front Seat Left/Motorcycle Driver","","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"2868836","5375428","7289486","826515","2011","02","02","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","16","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"2870328","5378164","7293368","828166","2011","02","02","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","13","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"2871087","5379537","7295320","912119","2012","02","02","K","Fatal Injury","1","Front Seat Left/Motorcycle Driver","52","9","Restraint Use Unknown","3","Not Applicable","2","Totally Ejected"
"2871102","5379565","7295354","912135","2012","02","02","K","Fatal Injury","1","Front Seat Left/Motorcycle Driver","51","9","Restraint Use Unknown","3","Not Applicable","2","Totally Ejected"
"2871116","5379595","7295396","912152","2012","02","02","K","Fatal Injury","1","Front Seat Left/Motorcycle Driver","16","9","Restraint Use Unknown","3","Not Applicable","2","Totally Ejected"
"2871117","5379597","7295398","912153","2012","02","02","K","Fatal Injury","1","Front Seat Left/Motorcycle Driver","8","9","Restraint Use Unknown","3","Not Applicable","2","Totally Ejected"
"2872151","5381483","7297756","814180","2012","02","02","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","","9","Restraint Use Unknown","3","Not Applicable","5","Unknown"
"2872172","5381519","7297798","814201","2012","02","02","N","Not Injured","1","Front Seat Left/Motorcycle Driver","14","1","None Used-Vehicle Occupant","3","Not Applicable","1","Not Applicable"
"2873145","5383259","7299924","815214","2012","02","02","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","47","8","No Helmet/High Visibility Clothing","3","Not Applicable","1","Not Applicable"
"2873214","5383384","7300072","815286","2012","02","02","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","75","9","Restraint Use Unknown","3","Not Applicable","2","Totally Ejected"
"2873549","5384004","7300831","815640","2012","01","01","N","Not Injured","1","Front Seat Left/Motorcycle Driver","54","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"2873863","5384572","7301520","815972","2012","02","02","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"2873944","5384710","7301697","816058","2012","01","01","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","21","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"2878512","5392361","7311723","833426","2012","01","01","N","Not Injured","1","Front Seat Left/Motorcycle Driver","13","1","None Used-Vehicle Occupant","3","Not Applicable","1","Not Applicable"
"2878548","5392424","7311799","833462","2012","02","02","N","Not Injured","1","Front Seat Left/Motorcycle Driver","76","1","None Used-Vehicle Occupant","3","Not Applicable","1","Not Applicable"
"2878549","5392425","7311800","833463","2012","01","01","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","35","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"2878883","5393053","7312568","833811","2012","02","02","A","Incapacitating Injury (Prevents Return to Normal Activity)","1","Front Seat Left/Motorcycle Driver","19","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"2878892","5393069","7312583","833820","2012","02","02","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","14","8","No Helmet/High Visibility Clothing","3","Not Applicable","1","Not Applicable"
"2878961","5393199","7312750","833893","2012","01","01","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","13","7","Helmet/No High Visibility Clothing","3","Not Applicable","1","Not Applicable"
"2879109","5393473","7313081","834044","2012","02","02","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","19","8","No Helmet/High Visibility Clothing","3","Not Applicable","2","Totally Ejected"
"2879144","5393540","7313158","834082","2012","01","01","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","16","9","Restraint Use Unknown","3","Not Applicable","4","Trapped"
"2879529","5394289","7314097","834478","2012","02","02","N","Not Injured","1","Front Seat Left/Motorcycle Driver","59","1","None Used-Vehicle Occupant","3","Not Applicable","1","Not Applicable"
"2880623","5396362","7316748","835617","2012","02","02","A","Incapacitating Injury (Prevents Return to Normal Activity)","1","Front Seat Left/Motorcycle Driver","24","8","No Helmet/High Visibility Clothing","3","Not Applicable","1","Not Applicable"
"2880769","5396624","7317071","835767","2012","02","02","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","59","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"2880830","5396725","7317184","835828","2012","02","02","N","Not Injured","1","Front Seat Left/Motorcycle Driver","67","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"2881012","5397047","7317621","836017","2012","01","01","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","28","1","None Used-Vehicle Occupant","3","Not Applicable","1","Not Applicable"
"2881137","5397281","7317907","836144","2012","01","01","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","41","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"2881503","5397954","7318725","836522","2012","02","02","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","38","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"2881657","5398240","7319081","836683","2012","02","02","N","Not Injured","1","Front Seat Left/Motorcycle Driver","","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"2881972","5398813","7319776","837014","2012","02","02","A","Incapacitating Injury (Prevents Return to Normal Activity)","1","Front Seat Left/Motorcycle Driver","24","7","Helmet/No High Visibility Clothing","3","Not Applicable","1","Not Applicable"
"2882008","5398876","7319850","837050","2012","02","02","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","16","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"2882164","5399170","7320210","837208","2012","02","02","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","18","8","No Helmet/High Visibility Clothing","3","Not Applicable","1","Not Applicable"
"2882373","5399537","7320653","837426","2012","01","01","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","48","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"2882375","5399542","7320659","837428","2012","02","02","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","23","7","Helmet/No High Visibility Clothing","3","Not Applicable","1","Not Applicable"
"2882582","5399912","7321121","837645","2012","02","02","N","Not Injured","1","Front Seat Left/Motorcycle Driver","","9","Restraint Use Unknown","3","Not Applicable","5","Unknown"
"2882695","5400114","7321372","837763","2012","02","02","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","40","6","Helmet/High Visibility Clothing","3","Not Applicable","1","Not Applicable"
"2882708","5400139","7321405","837777","2012","02","02","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","14","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"2882849","5400404","7321748","837924","2012","01","01","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","12","7","Helmet/No High Visibility Clothing","3","Not Applicable","1","Not Applicable"
"2883153","5400963","7322481","838236","2012","02","02","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","47","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"2883376","5401407","7323078","838463","2012","02","02","N","Not Injured","1","Front Seat Left/Motorcycle Driver","48","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"2884162","5402961","7324995","839271","2012","01","01","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","11","8","No Helmet/High Visibility Clothing","3","Not Applicable","1","Not Applicable"
"2884445","5403513","7325708","839558","2012","01","01","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","30","8","No Helmet/High Visibility Clothing","3","Not Applicable","1","Not Applicable"
"2884551","5403743","7325973","839665","2012","02","02","A","Incapacitating Injury (Prevents Return to Normal Activity)","1","Front Seat Left/Motorcycle Driver","60","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"2884913","5404452","7326885","840031","2012","01","01","A","Incapacitating Injury (Prevents Return to Normal Activity)","1","Front Seat Left/Motorcycle Driver","67","6","Helmet/High Visibility Clothing","3","Not Applicable","1","Not Applicable"
"2884946","5404519","7326975","840065","2012","02","02","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","58","1","None Used-Vehicle Occupant","3","Not Applicable","1","Not Applicable"
"2885159","5404932","7327488","840282","2012","02","02","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","61","1","None Used-Vehicle Occupant","3","Not Applicable","1","Not Applicable"
"2885201","5405011","7327575","840324","2012","01","01","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","18","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"2885582","5405726","7328477","840717","2012","02","02","N","Not Injured","1","Front Seat Left/Motorcycle Driver","","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"2885714","5405972","7328804","840850","2012","01","01","A","Incapacitating Injury (Prevents Return to Normal Activity)","1","Front Seat Left/Motorcycle Driver","34","1","None Used-Vehicle Occupant","3","Not Applicable","1","Not Applicable"
"2886122","5406738","7329748","841268","2012","02","02","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","54","8","No Helmet/High Visibility Clothing","3","Not Applicable","1","Not Applicable"
"2886263","5406999","7330085","841416","2012","01","01","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","","1","None Used-Vehicle Occupant","3","Not Applicable","1","Not Applicable"
"2886280","5407031","7330126","841434","2012","02","02","N","Not Injured","1","Front Seat Left/Motorcycle Driver","","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"2886614","5407657","7330879","841776","2012","02","02","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","10","7","Helmet/No High Visibility Clothing","3","Not Applicable","1","Not Applicable"
"2886714","5407856","7331126","841878","2012","02","02","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","12","1","None Used-Vehicle Occupant","3","Not Applicable","1","Not Applicable"
"2886726","5407878","7331157","841890","2012","01","01","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","32","1","None Used-Vehicle Occupant","3","Not Applicable","1","Not Applicable"
"2887222","5408803","7332338","842406","2012","02","02","N","Not Injured","1","Front Seat Left/Motorcycle Driver","","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"2887505","5409334","7333022","842697","2012","02","02","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","25","7","Helmet/No High Visibility Clothing","3","Not Applicable","1","Not Applicable"
"2887569","5409458","7333194","842763","2012","02","02","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","44","9","Restraint Use Unknown","3","Not Applicable","5","Unknown"
"2887799","5409899","7333716","843002","2012","02","02","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","40","6","Helmet/High Visibility Clothing","3","Not Applicable","1","Not Applicable"
"2887837","5409968","7333825","843041","2012","02","02","N","Not Injured","1","Front Seat Left/Motorcycle Driver","","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"2887977","5410242","7334151","843184","2012","02","02","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","23","7","Helmet/No High Visibility Clothing","3","Not Applicable","1","Not Applicable"
"2888137","5410553","7334552","843347","2012","02","02","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","31","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"2888542","5411323","7335524","843761","2012","02","02","N","Not Injured","1","Front Seat Left/Motorcycle Driver","","1","None Used-Vehicle Occupant","3","Not Applicable","1","Not Applicable"
"2888560","5411356","7335563","843779","2012","02","02","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","10","8","No Helmet/High Visibility Clothing","3","Not Applicable","5","Unknown"
"2888815","5411851","7336164","844042","2012","02","02","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","56","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"2888930","5412076","7336482","844159","2012","02","02","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","49","7","Helmet/No High Visibility Clothing","3","Not Applicable","1","Not Applicable"
"2888982","5412178","7336603","844212","2012","02","02","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","33","9","Restraint Use Unknown","3","Not Applicable","2","Totally Ejected"
"2889040","5412300","7336752","844271","2012","02","02","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","54","6","Helmet/High Visibility Clothing","3","Not Applicable","5","Unknown"
"2889273","5412768","7337377","844511","2012","02","02","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","61","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"2889365","5412945","7337597","844608","2012","02","02","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","12","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"2889399","5413006","7337668","844642","2012","02","02","N","Not Injured","1","Front Seat Left/Motorcycle Driver","37","7","Helmet/No High Visibility Clothing","3","Not Applicable","1","Not Applicable"
"2889703","5413521","7338319","844991","2012","02","02","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","52","1","None Used-Vehicle Occupant","3","Not Applicable","1","Not Applicable"
"2890507","5414932","7340247","845871","2012","02","02","A","Incapacitating Injury (Prevents Return to Normal Activity)","1","Front Seat Left/Motorcycle Driver","53","1","None Used-Vehicle Occupant","3","Not Applicable","1","Not Applicable"
"2890513","5414939","7340256","845878","2012","01","01","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","53","6","Helmet/High Visibility Clothing","3","Not Applicable","1","Not Applicable"
"2892195","5417990","7344298","847655","2012","02","02","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","59","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"2892280","5418141","7344520","847742","2012","02","02","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","14","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"2892812","5419078","7345838","848299","2012","01","01","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","53","6","Helmet/High Visibility Clothing","3","Not Applicable","2","Totally Ejected"
"2893063","5419543","7346433","848567","2012","02","02","N","Not Injured","1","Front Seat Left/Motorcycle Driver","40","8","No Helmet/High Visibility Clothing","3","Not Applicable","1","Not Applicable"
"2893125","5419654","7346594","848630","2012","02","02","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","23","1","None Used-Vehicle Occupant","3","Not Applicable","1","Not Applicable"
"2893963","5421228","7348660","849482","2012","02","02","N","Not Injured","1","Front Seat Left/Motorcycle Driver","26","6","Helmet/High Visibility Clothing","3","Not Applicable","1","Not Applicable"
"2893987","5421273","7348716","849506","2012","01","01","N","Not Injured","1","Front Seat Left/Motorcycle Driver","18","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"2894136","5421555","7349083","849663","2012","01","01","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","14","8","No Helmet/High Visibility Clothing","3","Not Applicable","1","Not Applicable"
"2894462","5422179","7349870","850005","2012","01","01","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","34","8","No Helmet/High Visibility Clothing","3","Not Applicable","5","Unknown"
"2894501","5422252","7349960","850044","2012","01","01","N","Not Injured","1","Front Seat Left/Motorcycle Driver","15","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"2894597","5422439","7350181","850142","2012","01","01","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","41","1","None Used-Vehicle Occupant","3","Not Applicable","1","Not Applicable"
"2894913","5423009","7350898","850467","2012","02","02","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"2895314","5423760","7351812","850889","2012","01","01","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","13","1","None Used-Vehicle Occupant","3","Not Applicable","1","Not Applicable"
"2895512","5424145","7352285","851091","2012","02","02","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","16","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"2895514","5424149","7352291","851093","2012","02","02","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","22","7","Helmet/No High Visibility Clothing","3","Not Applicable","1","Not Applicable"
"2895559","5424232","7352402","851138","2012","01","01","N","Not Injured","1","Front Seat Left/Motorcycle Driver","","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"2895559","5424232","7352404","851138","2012","01","01","N","Not Injured","12","Unenclosed Passenger or Cargo Area","","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"2895664","5424426","7352648","851248","2012","02","02","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","25","7","Helmet/No High Visibility Clothing","3","Not Applicable","1","Not Applicable"
"2895725","5424542","7352784","851311","2012","02","02","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","16","8","No Helmet/High Visibility Clothing","3","Not Applicable","1","Not Applicable"
"2895882","5424840","7353155","851472","2012","01","01","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","15","8","No Helmet/High Visibility Clothing","3","Not Applicable","1","Not Applicable"
"2895912","5424895","7353217","851503","2012","02","02","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","42","8","No Helmet/High Visibility Clothing","3","Not Applicable","1","Not Applicable"
"2896300","5425607","7354080","851899","2012","02","02","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","44","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"2896354","5425710","7354191","851956","2012","02","02","N","Not Injured","1","Front Seat Left/Motorcycle Driver","48","1","None Used-Vehicle Occupant","3","Not Applicable","1","Not Applicable"
"2896370","5425741","7354231","851972","2012","01","01","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","6","1","None Used-Vehicle Occupant","3","Not Applicable","1","Not Applicable"
"2896537","5426049","7354624","852150","2012","01","01","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","15","1","None Used-Vehicle Occupant","3","Not Applicable","1","Not Applicable"
"2896637","5426241","7354862","852254","2012","02","02","N","Not Injured","1","Front Seat Left/Motorcycle Driver","37","8","No Helmet/High Visibility Clothing","3","Not Applicable","1","Not Applicable"
"2896704","5426367","7355033","852325","2012","01","01","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","24","1","None Used-Vehicle Occupant","3","Not Applicable","1","Not Applicable"
"2896730","5426418","7355099","852352","2012","01","01","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","43","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"2896740","5426440","7355121","852362","2012","02","02","N","Not Injured","1","Front Seat Left/Motorcycle Driver","16","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"2896743","5426446","7355129","852365","2012","02","02","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","54","4","Shoulder and Lap Belt","2","Not Deployed","1","Not Applicable"
"2896833","5426617","7355364","852456","2012","01","01","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","22","8","No Helmet/High Visibility Clothing","3","Not Applicable","1","Not Applicable"
"2897045","5427031","7355879","852678","2012","02","02","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","59","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"2897145","5427215","7356094","852779","2012","02","02","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","35","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"2897264","5427456","7356401","852898","2012","02","02","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","57","8","No Helmet/High Visibility Clothing","3","Not Applicable","1","Not Applicable"
"2897368","5427656","7356639","853003","2012","02","02","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","12","8","No Helmet/High Visibility Clothing","3","Not Applicable","1","Not Applicable"
"2897429","5427774","7356832","853065","2012","02","02","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","25","7","Helmet/No High Visibility Clothing","3","Not Applicable","1","Not Applicable"
"2897436","5427789","7356845","853072","2012","02","02","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","15","8","No Helmet/High Visibility Clothing","3","Not Applicable","1","Not Applicable"
"2897470","5427858","7356962","853107","2012","02","02","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","53","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"2897487","5427892","7357006","853126","2012","02","02","A","Incapacitating Injury (Prevents Return to Normal Activity)","1","Front Seat Left/Motorcycle Driver","11","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"2897580","5428074","7357221","853223","2012","01","01","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","55","9","Restraint Use Unknown","3","Not Applicable","5","Unknown"
"2897637","5428185","7357380","853285","2012","02","02","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","20","9","Restraint Use Unknown","3","Not Applicable","5","Unknown"
"2897674","5428261","7357479","853325","2012","01","01","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","54","7","Helmet/No High Visibility Clothing","3","Not Applicable","1","Not Applicable"
"2897680","5428272","7357489","853331","2012","01","01","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","","1","None Used-Vehicle Occupant","3","Not Applicable","1","Not Applicable"
"2897890","5428679","7357986","853551","2012","02","02","A","Incapacitating Injury (Prevents Return to Normal Activity)","1","Front Seat Left/Motorcycle Driver","13","8","No Helmet/High Visibility Clothing","3","Not Applicable","1","Not Applicable"
"2897960","5428808","7358140","853624","2012","01","01","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","19","1","None Used-Vehicle Occupant","3","Not Applicable","1","Not Applicable"
"2898187","5429253","7358699","853857","2012","01","01","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","19","1","None Used-Vehicle Occupant","3","Not Applicable","1","Not Applicable"
"2898225","5429327","7358773","853896","2012","02","02","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","50","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"2898235","5429352","7358796","853906","2012","04","04","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","17","9","Restraint Use Unknown","4","Unknown","1","Not Applicable"
