"Crash ID","Traffic Unit ID","DOT Case Number","Year","Traffic Unit Number","Traffic Unit Type Code","Traffic Unit Type Code Text Format","Qualifying Commercial Vehicle Code","Qualifying Commercial Vehicle Code Text Format","Vehicle Type","Vehicle Type Text Format","Vehicle Maneuver Prefix","Vehicle Maneuver Prefix Text Format","Vehicle Maneuver Suffix","Vehicle Maneuver Suffix Text Format","Pedestrian Maneuver","Pedestrian Maneuver Text Format","Vehicle Operator or Pedestrian Sex","Vehicle Operator or Pedestrian Sex Text Format","Vehicle Operator or Pedestrian Age","Vehicle or Pedestrian Direction","Vehicle or Pedestrian Direction Text Format","Vehicle Operator or Pedestrian Alcohol or Drugs Code","Vehicle Operator or Pedestrian Alcohol or Drugs Code Text Format","First Object Struck","First Object Struck Text Format","Second Object Struck","Second Object Struck Text Format"
"3047490","5707823","130064","2013","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","2","Vehicle Slowing For","9","Vehicle Turning Left from Proper Lane","","","1","Male","42","4","West","0","No indication or unknown","","","",""
"3047523","5707887","130097","2013","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","16","4","West","0","No indication or unknown","","","",""
"3047544","5707926","130119","2013","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","24","2","South","0","No indication or unknown","","","",""
"3047583","5708001","130159","2013","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","27","3","East","0","No indication or unknown","","","",""
"3047590","5708013","130166","2013","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","48","2","South","0","No indication or unknown","","","",""
"3047827","5708481","130409","2013","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","10","3","East","0","No indication or unknown","","","",""
"3047883","5708589","130465","2013","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","2","Vehicle Slowing For","41","Other","","","1","Male","16","3","East","0","No indication or unknown","","","",""
"3047885","5708592","130467","2013","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","23","1","North","0","No indication or unknown","","","",""
"3047908","5708636","130495","2013","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","9","Sex Unknown","","3","East","0","No indication or unknown","","","",""
"3047918","5708657","130508","2013","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","2","Female","32","3","East","0","No indication or unknown","","","",""
"3048130","5709072","130726","2013","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","14","2","South","0","No indication or unknown","","","",""
"3048226","5709250","130827","2013","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","65","3","East","0","No indication or unknown","","","",""
"3048344","5709472","130948","2013","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","21","Vehicle Changing Lane(s) to Left","","","1","Male","18","1","North","0","No indication or unknown","","","",""
"3048360","5709505","130964","2013","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","","2","South","0","No indication or unknown","","","",""
"3048483","5709751","131091","2013","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","","2","South","0","No indication or unknown","","","",""
"3048512","5709805","131123","2013","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","5","Vehicle Passing Same Direction on Right","","","1","Male","44","4","West","0","No indication or unknown","","","",""
"3048600","5709983","131212","2013","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","50","1","North","0","No indication or unknown","","","",""
"3048669","5710116","131288","2013","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","40","2","South","0","No indication or unknown","","","",""
"3048733","5710237","131353","2013","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","4","Vehicle Skidded Slowing or Stopping For","13","Vehicle Turning Left from Driveway","","","1","Male","58","3","East","0","No indication or unknown","","","",""
"3048786","5710343","131415","2013","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","2","Female","14","2","South","0","No indication or unknown","","","",""
"3049026","5710796","131756","2013","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","15","1","North","0","No indication or unknown","","","",""
"3049085","5710917","131819","2013","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","2","Female","19","1","North","0","No indication or unknown","","","",""
"3049257","5711234","132002","2013","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","22","9","Unknown","0","No indication or unknown","","","",""
"3049269","5711258","132014","2013","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","22","2","South","0","No indication or unknown","","","",""
"3049393","5711499","132144","2013","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","10","Vehicle Turning Left from Improper Lane","","","1","Male","66","1","North","0","No indication or unknown","","","",""
"3049497","5711700","132250","2013","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","3","Vehicle on Wrong Side of Road","","","9","Sex Unknown","","1","North","0","No indication or unknown","","","",""
"3049499","5711704","132252","2013","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","37","2","South","0","No indication or unknown","","","",""
"3049592","5711886","132348","2013","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","39","1","North","0","No indication or unknown","","","",""
"3049624","5711953","132381","2013","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","3","Vehicle on Wrong Side of Road","","","1","Male","14","4","West","0","No indication or unknown","","","",""
"3049682","5712058","132439","2013","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","57","3","East","0","No indication or unknown","","","",""
"3049725","5712131","132482","2013","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","26","2","South","0","No indication or unknown","","","",""
"3049771","5712210","132530","2013","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","10","Vehicle Turning Left from Improper Lane","","","1","Male","60","3","East","0","No indication or unknown","","","",""
"3049830","5712322","132591","2013","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","18","2","South","0","No indication or unknown","","","",""
"3049880","5712423","132644","2013","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","2","Female","29","3","East","0","No indication or unknown","","","",""
"3050020","5712706","132787","2013","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","8","2","South","0","No indication or unknown","","","",""
"3050023","5712712","132790","2013","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","46","1","North","0","No indication or unknown","","","",""
"3050374","5713381","133150","2013","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","61","3","East","0","No indication or unknown","","","",""
"3050443","5713524","133223","2013","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","2","Female","30","3","East","0","No indication or unknown","","","",""
"3050499","5713630","133281","2013","3","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","","4","West","0","No indication or unknown","","","",""
"3050689","5713986","133495","2013","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","4","Vehicle Skidded Slowing or Stopping For","1","Vehicle Going Straight","","","1","Male","14","3","East","0","No indication or unknown","","","",""
"3050817","5714251","133663","2013","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","51","2","South","0","No indication or unknown","","","",""
"3050888","5714398","133734","2013","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","20","2","South","0","No indication or unknown","","","",""
"3050980","5714570","133826","2013","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","29","2","South","0","No indication or unknown","","","",""
"3051023","5714653","133874","2013","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","3","Vehicle on Wrong Side of Road","","","1","Male","27","2","South","0","No indication or unknown","","","",""
"3051212","5715002","134071","2013","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","2","Female","66","2","South","0","No indication or unknown","","","",""
"3051599","5715750","134487","2013","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","51","3","East","2","Intoxicated (0.10 or more)","","","",""
"3051674","5715895","134562","2013","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","3","Vehicle on Wrong Side of Road","","","1","Male","72","2","South","0","No indication or unknown","","","",""
"3051908","5716334","134803","2013","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","18","4","West","0","No indication or unknown","","","",""
"3051952","5716421","134849","2013","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","30","9","Unknown","0","No indication or unknown","","","",""
"3052251","5716976","135399","2013","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","3","Vehicle on Wrong Side of Road","","","1","Male","54","3","East","0","No indication or unknown","","","",""
"3052253","5716980","135401","2013","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","14","3","East","0","No indication or unknown","","","",""
"3052325","5717115","135475","2013","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","39","2","South","0","No indication or unknown","","","",""
"3052336","5717136","135486","2013","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","21","1","North","0","No indication or unknown","","","",""
"3052347","5717155","135498","2013","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","3","Vehicle on Wrong Side of Road","","","1","Male","49","1","North","0","No indication or unknown","","","",""
"3052665","5717747","135828","2013","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","59","1","North","0","No indication or unknown","","","",""
"3052672","5717760","135835","2013","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","29","3","East","0","No indication or unknown","","","",""
"3052803","5718008","135970","2013","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","54","2","South","0","No indication or unknown","","","",""
"3053101","5718546","136308","2013","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","12","4","West","0","No indication or unknown","","","",""
"3053321","5718954","136532","2013","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","60","4","West","0","No indication or unknown","","","",""
"3053686","5719652","136910","2013","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","9","Sex Unknown","","2","South","0","No indication or unknown","","","",""
"3054009","5720275","137357","2013","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","2","Female","52","4","West","0","No indication or unknown","","","",""
"3054377","5721012","137745","2013","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","27","1","North","0","No indication or unknown","","","",""
"3054709","5721682","138092","2013","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","55","2","South","0","No indication or unknown","","","",""
"3054761","5721781","138150","2013","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","9","Vehicle Turning Left from Proper Lane","","","1","Male","13","1","North","0","No indication or unknown","","","",""
"3054891","5722029","138286","2013","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","9","4","West","0","No indication or unknown","","","",""
"3055071","5722359","138478","2013","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","15","1","North","0","No indication or unknown","","","",""
"3055299","5722790","138711","2013","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","62","1","North","0","No indication or unknown","","","",""
"3056038","5724185","139566","2013","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","4","Vehicle Skidded Slowing or Stopping For","7","Vehicle Turning Right from Proper Lane","","","1","Male","52","1","North","0","No indication or unknown","","","",""
"3056388","5724858","139921","2013","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","9","Vehicle Turning Left from Proper Lane","","","1","Male","14","1","North","0","No indication or unknown","","","",""
"3056552","5725166","140089","2013","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","3","Vehicle on Wrong Side of Road","","","1","Male","60","3","East","0","No indication or unknown","","","",""
"3057826","5727503","141618","2013","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","16","4","West","0","No indication or unknown","","","",""
"3058118","5728074","141914","2013","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","4","Vehicle Passing Same Direction on Left","","","1","Male","60","4","West","0","No indication or unknown","","","",""
"3058330","5728457","142130","2013","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","59","1","North","0","No indication or unknown","","","",""
"3058353","5728503","142153","2013","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","2","Female","35","1","North","0","No indication or unknown","","","",""
"3058395","5728583","142195","2013","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","48","3","East","0","No indication or unknown","","","",""
"3058805","5729351","142656","2013","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","26","1","North","0","No indication or unknown","","","",""
"3058846","5729424","142704","2013","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","34","1","North","0","No indication or unknown","","","",""
"3059067","5729832","142943","2013","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","16","1","North","0","No indication or unknown","","","",""
"3059536","5730715","143539","2013","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","18","1","North","0","No indication or unknown","","","",""
"3059698","5731033","143792","2013","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","56","1","North","0","No indication or unknown","","","",""
"3059730","5731092","143824","2013","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","13","Vehicle Turning Left from Driveway","","","1","Male","13","4","West","0","No indication or unknown","","","",""
"3060166","5731877","146255","2013","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","13","3","East","0","No indication or unknown","","","",""
"3060173","5731891","146262","2013","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","3","Vehicle Stopped For","32","Traffic","","","1","Male","34","3","East","0","No indication or unknown","","","",""
"3060218","5731976","146375","2013","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","58","3","East","0","No indication or unknown","","","",""
"3060596","5732690","147494","2013","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","2","Female","19","2","South","0","No indication or unknown","","","",""
"3060950","5733334","147869","2013","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","60","1","North","0","No indication or unknown","","","",""
"3061010","5733447","147934","2013","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","55","2","South","0","No indication or unknown","","","",""
"3061059","5733535","147985","2013","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","9","Vehicle Turning Left from Proper Lane","","","1","Male","50","4","West","0","No indication or unknown","","","",""
"3061066","5733548","147993","2013","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","9","Sex Unknown","","9","Unknown","0","No indication or unknown","","","",""
"3061174","5733762","148102","2013","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","3","Vehicle on Wrong Side of Road","","","1","Male","18","1","North","0","No indication or unknown","","","",""
"3061212","5733832","148140","2013","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","43","2","South","0","No indication or unknown","","","",""
"3061237","5733885","148165","2013","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","9","Vehicle Turning Left from Proper Lane","","","1","Male","13","2","South","0","No indication or unknown","","","",""
"3061496","5734363","148435","2013","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","21","3","East","0","No indication or unknown","","","",""
"3062143","5735541","191849","2013","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","2","Female","57","3","East","0","No indication or unknown","","","",""
"3062223","5735688","200065","2013","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","10","Vehicle Turning Left from Improper Lane","","","2","Female","59","2","South","0","No indication or unknown","","","",""
"3062424","5736044","914124","2014","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","72","2","South","0","No indication or unknown","","","",""
"3062429","5736056","914129","2014","3","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","12","3","East","0","No indication or unknown","","","",""
"3062457","5736102","914157","2014","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","57","3","East","0","No indication or unknown","","","",""
"3062506","5736199","914209","2014","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","81","2","South","0","No indication or unknown","","","",""
"3063811","5738313","137110","2014","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","53","2","South","1","Had Been Drinking (Blood Alcohol < 0.10)","","","",""
"3064032","5738726","143333","2014","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","19","4","West","0","No indication or unknown","","","",""
"3066246","5742329","147006","2014","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","40","4","West","0","No indication or unknown","","","",""
"3066897","5743446","148943","2014","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","25","3","East","0","No indication or unknown","","","",""
"3067730","5744932","149899","2014","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","2","Female","16","3","East","0","No indication or unknown","","","",""
"3067985","5745390","150156","2014","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","26","1","North","0","No indication or unknown","","","",""
"3068014","5745445","150185","2014","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","29","4","West","0","No indication or unknown","","","",""
"3068587","5746482","150796","2014","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","2","Female","15","4","West","0","No indication or unknown","","","",""
"3068925","5747073","151143","2014","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","28","1","North","0","No indication or unknown","","","",""
"3069140","5747456","151360","2014","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","5","Vehicle Passing Same Direction on Right","","","1","Male","53","1","North","0","No indication or unknown","","","",""
"3069514","5748133","151750","2014","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","2","Female","23","4","West","0","No indication or unknown","","","",""
"3070352","5749589","152670","2014","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","","4","West","0","No indication or unknown","","","",""
"3071140","5751016","153475","2014","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","9","Vehicle Turning Left from Proper Lane","","","2","Female","30","2","South","0","No indication or unknown","","","",""
"3071279","5751263","153622","2014","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","19","2","South","0","No indication or unknown","","","",""
"3071980","5752555","154381","2014","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","9","Vehicle Turning Left from Proper Lane","","","1","Male","47","4","West","0","No indication or unknown","","","",""
"3072315","5753156","154722","2014","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","18","4","West","0","No indication or unknown","","","",""
"3072467","5753448","154879","2014","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","36","4","West","0","No indication or unknown","","","",""
"3073398","5755189","155849","2014","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","4","Vehicle Skidded Slowing or Stopping For","41","Other","","","1","Male","17","3","East","0","No indication or unknown","","","",""
"3073915","5756181","156400","2014","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","4","Vehicle Skidded Slowing or Stopping For","7","Vehicle Turning Right from Proper Lane","","","2","Female","28","2","South","0","No indication or unknown","","","",""
"3074512","5757306","157033","2014","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","39","1","North","0","No indication or unknown","","","",""
"3074628","5757535","157151","2014","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","31","4","West","0","No indication or unknown","","","",""
"3076009","5760103","158596","2014","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","52","3","East","0","No indication or unknown","","","",""
